;År;Kommunenr;Kommunenavn;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
2364;2018;0711;Svelvik;0.0324;0.0087;0.0054;0.0066;0.001;0.0002;0.0003;0.0222;0.0;0.0021;0.0054;0.0807;0.7745;0.0102;0.0132;0.0092;0.0;0.0281;0.0
2365;2019;0711;Svelvik;0.0319;0.0081;0.0045;0.0064;0.0009;0.0002;0.0003;0.022;0.0;0.0024;0.0055;0.0809;0.7756;0.0104;0.0132;0.0092;0.0;0.0284;0.0
2366;2020;0711;Svelvik;;;;;;;;;;;;;;;;;;;
2367;2011;0712;Larvik;;;;;;;;;;;;;;;;;;;
2368;2013;0712;Larvik;;;;;;;;;;;;;;;;;;;
2369;2014;0712;Larvik;;;;;;;;;;;;;;;;;;;
2370;2015;0712;Larvik;;;;;;;;;;;;;;;;;;;
2371;2016;0712;Larvik;;;;;;;;;;;;;;;;;;;
2372;2017;0712;Larvik;;;;;;;;;;;;;;;;;;;
2373;2018;0712;Larvik;0.0157;0.0066;0.0066;0.0129;0.0006;0.0002;0.0003;0.022;0.0002;0.0026;0.003;0.1221;0.7179;0.0136;0.0083;0.014;0.0;0.0535;0.0
2374;2019;0712;Larvik;0.0157;0.0067;0.0066;0.0134;0.0006;0.0002;0.0003;0.0226;0.0002;0.003;0.003;0.1224;0.716;0.0133;0.0083;0.014;0.0;0.0536;0.0
2375;2020;0712;Larvik;;;;;;;;;;;;;;;;;;;
2376;2011;0713;Sande;0.0144;0.0061;0.0082;0.0025;0.0006;0.0002;0.0002;0.0213;1e-04;0.0039;0.0019;0.1752;0.7073;0.0116;0.0163;0.0038;0.0;0.0265;0.0
2377;2013;0713;Sande;0.015;0.0058;0.0084;0.0027;0.0005;0.0002;1e-04;0.026;1e-04;0.004;0.0018;0.1765;0.7004;0.0121;0.0163;0.0036;0.0;0.0265;0.0
2378;2014;0713;Sande;0.0151;0.0058;0.0085;0.0027;0.0005;0.0002;1e-04;0.0254;1e-04;0.004;0.002;0.1763;0.7006;0.0126;0.0164;0.0036;0.0;0.0262;0.0
2379;2015;0713;Sande;0.0154;0.0058;0.0087;0.0027;0.0006;0.0002;1e-04;0.0225;1e-04;0.0038;0.002;0.1768;0.7027;0.0124;0.0164;0.0036;0.0;0.0262;0.0
2380;2016;0713;Sande;0.0155;0.0058;0.0086;0.0027;0.0006;0.0002;1e-04;0.022;1e-04;0.0038;0.002;0.1769;0.7028;0.0126;0.0164;0.0036;0.0;0.0262;0.0
2381;2017;0713;Sande;0.0156;0.0058;0.0085;0.0029;0.0006;0.0002;1e-04;0.0215;1e-04;0.0038;0.002;0.1774;0.7026;0.0126;0.0164;0.0036;0.0;0.0262;0.0
2382;2018;0713;Sande;0.0157;0.0058;0.0086;0.003;0.0007;0.0002;1e-04;0.0215;1e-04;0.0038;0.002;0.1773;0.7027;0.0126;0.0164;0.0036;0.0;0.0259;0.0
2383;2019;0713;Sande;0.0159;0.0058;0.0086;0.0026;0.0007;0.0002;1e-04;0.0223;1e-04;0.0038;0.0021;0.1774;0.7015;0.0128;0.0164;0.0036;0.0;0.0262;0.0
2384;2020;0713;Sande;;;;;;;;;;;;;;;;;;;
2385;2011;0714;Hof;0.0074;0.0022;0.005;0.0042;0.0002;0.0002;0.0002;0.0173;0.0;0.0025;0.001;0.09;0.7645;0.0041;0.0044;0.0006;0.0;0.0962;0.0
2386;2013;0714;Hof;0.0075;0.0023;0.0048;0.0042;0.0002;0.0002;1e-04;0.0201;0.0;0.0024;0.001;0.0903;0.7619;0.004;0.0044;0.0005;0.0;0.0962;0.0
2387;2014;0714;Hof;0.0075;0.0023;0.0048;0.0042;0.0002;0.0002;0.0002;0.0196;0.0;0.0024;0.0011;0.0905;0.7619;0.004;0.0044;0.0005;0.0;0.0962;0.0
2388;2015;0714;Hof;0.0076;0.0023;0.0048;0.0042;0.0002;0.0002;1e-04;0.0198;0.0;0.0024;0.0012;0.0904;0.7617;0.004;0.0044;0.0005;0.0;0.0962;0.0
2389;2016;0714;Hof;0.0077;0.0023;0.0048;0.0042;0.0002;0.0002;1e-04;0.0192;0.0;0.0024;0.0012;0.0905;0.7621;0.0041;0.0045;0.0005;0.0;0.0961;0.0
2390;2017;0714;Hof;0.0077;0.0023;0.0048;0.0043;0.0002;0.0002;1e-04;0.0189;0.0;0.0024;0.0012;0.091;0.7621;0.0043;0.0044;0.0005;0.0;0.0956;0.0
2391;2018;0714;Hof;;;;;;;;;;;;;;;;;;;
2392;2019;0714;Hof;;;;;;;;;;;;;;;;;;;
2393;2020;0714;Hof;;;;;;;;;;;;;;;;;;;
2394;2011;0715;Holmestrand;;;;;;;;;;;;;;;;;;;
2395;2013;0715;Holmestrand;;;;;;;;;;;;;;;;;;;
2396;2014;0715;Holmestrand;;;;;;;;;;;;;;;;;;;
2397;2015;0715;Holmestrand;;;;;;;;;;;;;;;;;;;
2398;2016;0715;Holmestrand;;;;;;;;;;;;;;;;;;;
2399;2017;0715;Holmestrand;;;;;;;;;;;;;;;;;;;
2400;2018;0715;Holmestrand;0.0181;0.0018;0.006;0.0061;0.0006;0.0005;0.0003;0.0236;0.0;0.0044;0.0033;0.1368;0.7153;0.0085;0.0041;0.0003;0.0;0.0703;0.0
2401;2019;0715;Holmestrand;0.0183;0.0018;0.006;0.0062;0.0006;0.0005;0.0003;0.0236;0.0;0.0044;0.0031;0.1368;0.7157;0.0087;0.0041;0.0003;0.0;0.0696;0.0
2402;2020;0715;Holmestrand;;;;;;;;;;;;;;;;;;;
2403;2011;0716;Re;0.0115;0.0012;0.0138;0.0031;0.0003;0.0002;0.0003;0.0263;0.0;0.0021;0.001;0.3448;0.5641;0.0124;0.0034;0.0005;0.0;0.015;0.0
2404;2013;0716;Re;0.012;0.0012;0.0137;0.0034;0.0003;0.0002;0.0003;0.0267;0.0;0.0022;0.001;0.3447;0.5636;0.0122;0.0034;0.0004;0.0;0.015;0.0
2405;2014;0716;Re;0.0121;0.0012;0.0138;0.0034;0.0003;0.0002;0.0003;0.0266;0.0;0.0021;0.001;0.3448;0.5634;0.0122;0.0034;0.0004;0.0;0.0147;0.0
2406;2015;0716;Re;0.0122;0.0012;0.0138;0.0051;0.0003;0.0002;0.0003;0.0248;0.0;0.0021;0.001;0.3448;0.5632;0.012;0.0034;0.0004;0.0;0.015;0.0
2407;2016;0716;Re;0.0125;0.0012;0.0138;0.0053;0.0003;0.0002;0.0003;0.0244;0.0;0.002;0.001;0.3449;0.563;0.0122;0.0034;0.0004;0.0;0.015;0.0
2408;2017;0716;Re;0.0126;0.0012;0.0138;0.0054;0.0004;0.0002;0.0003;0.0239;0.0;0.002;0.001;0.3464;0.5627;0.0111;0.0034;0.0005;0.0;0.015;0.0
2409;2018;0716;Re;0.0124;0.0011;0.013;0.0038;0.0004;0.0002;0.0002;0.0243;0.0;0.0021;0.0023;0.3462;0.562;0.0116;0.0034;0.0018;0.0;0.015;0.0
2410;2019;0716;Re;0.0124;0.0011;0.013;0.004;0.0004;0.0002;0.0002;0.0241;0.0;0.0021;0.0024;0.3462;0.5619;0.0117;0.0034;0.0016;0.0;0.0152;0.0
2411;2020;0716;Re;;;;;;;;;;;;;;;;;;;
2412;2011;0717;Borre;;;;;;;;;;;;;;;;;;;
2413;2013;0717;Borre;;;;;;;;;;;;;;;;;;;
2414;2014;0717;Borre;;;;;;;;;;;;;;;;;;;
2415;2015;0717;Borre;;;;;;;;;;;;;;;;;;;
2416;2016;0717;Borre;;;;;;;;;;;;;;;;;;;
2417;2017;0717;Borre;;;;;;;;;;;;;;;;;;;
2418;2018;0717;Borre;;;;;;;;;;;;;;;;;;;
2419;2019;0717;Borre;;;;;;;;;;;;;;;;;;;
2420;2020;0717;Borre;;;;;;;;;;;;;;;;;;;
2421;2011;0718;Ramnes;;;;;;;;;;;;;;;;;;;
2422;2013;0718;Ramnes;;;;;;;;;;;;;;;;;;;
2423;2014;0718;Ramnes;;;;;;;;;;;;;;;;;;;
2424;2015;0718;Ramnes;;;;;;;;;;;;;;;;;;;
2425;2016;0718;Ramnes;;;;;;;;;;;;;;;;;;;
2426;2017;0718;Ramnes;;;;;;;;;;;;;;;;;;;
2427;2018;0718;Ramnes;;;;;;;;;;;;;;;;;;;
2428;2019;0718;Ramnes;;;;;;;;;;;;;;;;;;;
2429;2020;0718;Ramnes;;;;;;;;;;;;;;;;;;;
2430;2011;0719;Andebu;0.01;0.0013;0.0077;0.0019;0.0003;0.0005;0.0002;0.0188;0.0;0.0012;0.001;0.1417;0.785;0.0056;0.0066;0.0011;0.0;0.0171;0.0
2431;2013;0719;Andebu;0.0102;0.0013;0.0081;0.002;0.0004;0.0005;0.0002;0.0187;0.0;0.0012;0.001;0.1431;0.783;0.0056;0.0066;0.001;0.0;0.0171;0.0
2432;2014;0719;Andebu;0.0104;0.0013;0.0081;0.002;0.0004;0.0005;0.0002;0.0184;0.0;0.0012;0.001;0.1431;0.783;0.0057;0.0066;0.001;0.0;0.0171;0.0
2433;2015;0719;Andebu;0.0105;0.0013;0.0081;0.0021;0.0004;0.0005;0.0002;0.0185;0.0;0.0012;0.001;0.1431;0.7828;0.0056;0.0066;0.001;0.0;0.0171;0.0
2434;2016;0719;Andebu;0.0107;0.0013;0.0081;0.0021;0.0004;0.0005;0.0002;0.0181;0.0;0.0012;0.001;0.1432;0.7829;0.0057;0.0066;0.001;0.0;0.0171;0.0
2435;2017;0719;Andebu;;;;;;;;;;;;;;;;;;;
2436;2018;0719;Andebu;;;;;;;;;;;;;;;;;;;
2437;2019;0719;Andebu;;;;;;;;;;;;;;;;;;;
2438;2020;0719;Andebu;;;;;;;;;;;;;;;;;;;
2439;2011;0720;Stokke;0.0273;0.0046;0.0166;0.0076;0.0012;0.0003;0.0004;0.0352;0.0003;0.0063;0.0033;0.3484;0.4985;0.019;0.0057;0.0008;0.0;0.0247;0.0
2440;2013;0720;Stokke;0.0279;0.0046;0.0158;0.0083;0.0013;0.0003;0.0004;0.0355;0.0003;0.0063;0.0029;0.3488;0.4979;0.0188;0.0056;0.0008;0.0;0.0247;0.0
2441;2014;0720;Stokke;0.0277;0.0048;0.0158;0.0087;0.001;0.0003;0.0004;0.0389;0.0003;0.009;0.0025;0.3449;0.4924;0.023;0.0057;0.0005;0.0;0.0241;0.0
2442;2015;0720;Stokke;0.0282;0.0044;0.0158;0.009;0.001;0.0003;0.0004;0.041;0.0003;0.009;0.0026;0.3441;0.4922;0.0215;0.0057;0.0005;0.0;0.0241;0.0
2443;2016;0720;Stokke;0.0284;0.0044;0.0158;0.0097;0.001;0.0003;0.0004;0.0406;0.0003;0.0089;0.0024;0.3445;0.4919;0.0212;0.0057;0.0005;0.0;0.0241;0.0
2444;2017;0720;Stokke;;;;;;;;;;;;;;;;;;;
2445;2018;0720;Stokke;;;;;;;;;;;;;;;;;;;
2446;2019;0720;Stokke;;;;;;;;;;;;;;;;;;;
2447;2020;0720;Stokke;;;;;;;;;;;;;;;;;;;
2448;2011;0721;Sem;;;;;;;;;;;;;;;;;;;
2449;2013;0721;Sem;;;;;;;;;;;;;;;;;;;
2450;2014;0721;Sem;;;;;;;;;;;;;;;;;;;
2451;2015;0721;Sem;;;;;;;;;;;;;;;;;;;
2452;2016;0721;Sem;;;;;;;;;;;;;;;;;;;
2453;2017;0721;Sem;;;;;;;;;;;;;;;;;;;
2454;2018;0721;Sem;;;;;;;;;;;;;;;;;;;
2455;2019;0721;Sem;;;;;;;;;;;;;;;;;;;
2456;2020;0721;Sem;;;;;;;;;;;;;;;;;;;
2457;2011;0722;Nøtterøy;0.1163;0.0226;0.0116;0.0086;0.003;0.0012;0.0005;0.0515;0.0012;0.0164;0.0093;0.1783;0.4644;0.0354;0.0005;0.0763;0.0;0.0031;0.0
2458;2013;0722;Nøtterøy;0.1169;0.0226;0.0111;0.0086;0.003;0.001;0.0005;0.0534;0.001;0.0164;0.0088;0.1784;0.4638;0.0347;0.0005;0.0763;0.0;0.0031;0.0
2459;2014;0722;Nøtterøy;0.1176;0.0228;0.0112;0.0084;0.003;0.0012;0.0005;0.053;0.0007;0.016;0.0091;0.1781;0.4637;0.0349;0.0005;0.0763;0.0;0.0031;0.0
2460;2015;0722;Nøtterøy;0.1172;0.0215;0.0094;0.0089;0.0031;0.0017;0.0005;0.0529;0.0007;0.0188;0.0112;0.176;0.4612;0.0359;0.0003;0.0768;0.0;0.004;0.0
2461;2016;0722;Nøtterøy;0.1176;0.0216;0.0099;0.0089;0.0031;0.0013;0.0005;0.052;0.0007;0.0187;0.0121;0.1738;0.4612;0.0372;0.0005;0.077;0.0;0.004;0.0
2462;2017;0722;Nøtterøy;0.1174;0.0213;0.0097;0.0091;0.0031;0.0013;0.0007;0.052;0.0007;0.0187;0.0119;0.1737;0.4615;0.037;0.0005;0.0774;0.0;0.004;0.0
2463;2018;0722;Nøtterøy;;;;;;;;;;;;;;;;;;;
2464;2019;0722;Nøtterøy;;;;;;;;;;;;;;;;;;;
2465;2020;0722;Nøtterøy;;;;;;;;;;;;;;;;;;;
2466;2011;0723;Tjøme;0.0503;0.0788;0.0061;0.0074;0.0008;0.0003;0.0005;0.0412;0.0023;0.0086;0.0028;0.0671;0.4202;0.0366;0.0;0.2725;0.0;0.0046;0.0
2467;2013;0723;Tjøme;0.0509;0.0793;0.0061;0.0076;0.0008;0.0003;0.0005;0.0412;0.0023;0.0086;0.0025;0.0671;0.4189;0.0366;0.0;0.2726;0.0;0.0046;0.0
2468;2014;0723;Tjøme;0.0511;0.0795;0.0061;0.0076;0.0008;0.0003;0.0008;0.0414;0.0023;0.0089;0.0025;0.0668;0.4183;0.0366;0.0;0.2724;0.0;0.0046;0.0
2469;2015;0723;Tjøme;0.0521;0.0823;0.0061;0.0081;0.0008;0.0005;0.0008;0.0437;0.0023;0.0091;0.0023;0.0661;0.413;0.0363;0.0;0.2719;0.0;0.0046;0.0
2470;2016;0723;Tjøme;0.0498;0.0722;0.0058;0.0081;0.0008;0.0005;0.0008;0.0425;0.002;0.0092;0.0064;0.0635;0.4166;0.0442;0.0;0.2735;0.0;0.0041;0.0
2471;2017;0723;Tjøme;0.0501;0.0727;0.0058;0.0081;0.0008;0.0005;0.0008;0.0424;0.002;0.0091;0.0064;0.0635;0.416;0.0445;0.0;0.2732;0.0;0.0041;0.0
2472;2018;0723;Tjøme;;;;;;;;;;;;;;;;;;;
2473;2019;0723;Tjøme;;;;;;;;;;;;;;;;;;;
2474;2020;0723;Tjøme;;;;;;;;;;;;;;;;;;;
2475;2011;0724;Sandar;;;;;;;;;;;;;;;;;;;
2476;2013;0724;Sandar;;;;;;;;;;;;;;;;;;;
2477;2014;0724;Sandar;;;;;;;;;;;;;;;;;;;
2478;2015;0724;Sandar;;;;;;;;;;;;;;;;;;;
2479;2016;0724;Sandar;;;;;;;;;;;;;;;;;;;
2480;2017;0724;Sandar;;;;;;;;;;;;;;;;;;;
2481;2018;0724;Sandar;;;;;;;;;;;;;;;;;;;
2482;2019;0724;Sandar;;;;;;;;;;;;;;;;;;;
2483;2020;0724;Sandar;;;;;;;;;;;;;;;;;;;
2484;2011;0725;Tjølling;;;;;;;;;;;;;;;;;;;
2485;2013;0725;Tjølling;;;;;;;;;;;;;;;;;;;
2486;2014;0725;Tjølling;;;;;;;;;;;;;;;;;;;
2487;2015;0725;Tjølling;;;;;;;;;;;;;;;;;;;
2488;2016;0725;Tjølling;;;;;;;;;;;;;;;;;;;
2489;2017;0725;Tjølling;;;;;;;;;;;;;;;;;;;
2490;2018;0725;Tjølling;;;;;;;;;;;;;;;;;;;
2491;2019;0725;Tjølling;;;;;;;;;;;;;;;;;;;
2492;2020;0725;Tjølling;;;;;;;;;;;;;;;;;;;
2493;2011;0726;Brunlanes;;;;;;;;;;;;;;;;;;;
2494;2013;0726;Brunlanes;;;;;;;;;;;;;;;;;;;
2495;2014;0726;Brunlanes;;;;;;;;;;;;;;;;;;;
2496;2015;0726;Brunlanes;;;;;;;;;;;;;;;;;;;
2497;2016;0726;Brunlanes;;;;;;;;;;;;;;;;;;;
2498;2017;0726;Brunlanes;;;;;;;;;;;;;;;;;;;
2499;2018;0726;Brunlanes;;;;;;;;;;;;;;;;;;;
2500;2019;0726;Brunlanes;;;;;;;;;;;;;;;;;;;
2501;2020;0726;Brunlanes;;;;;;;;;;;;;;;;;;;
2502;2011;0727;Hedrum;;;;;;;;;;;;;;;;;;;
2503;2013;0727;Hedrum;;;;;;;;;;;;;;;;;;;
2504;2014;0727;Hedrum;;;;;;;;;;;;;;;;;;;
2505;2015;0727;Hedrum;;;;;;;;;;;;;;;;;;;
2506;2016;0727;Hedrum;;;;;;;;;;;;;;;;;;;
2507;2017;0727;Hedrum;;;;;;;;;;;;;;;;;;;
2508;2018;0727;Hedrum;;;;;;;;;;;;;;;;;;;
2509;2019;0727;Hedrum;;;;;;;;;;;;;;;;;;;
2510;2020;0727;Hedrum;;;;;;;;;;;;;;;;;;;
2511;2011;0728;Lardal;0.0033;0.0018;0.0036;0.0016;1e-04;1e-04;1e-04;0.0136;0.0;0.0013;0.0004;0.0815;0.8424;0.0037;0.0188;0.0005;0.0;0.0272;0.0
2512;2013;0728;Lardal;0.0033;0.0019;0.0036;0.0017;1e-04;1e-04;1e-04;0.0138;0.0;0.0013;0.0004;0.0814;0.8422;0.0037;0.0188;0.0005;0.0;0.0272;0.0
2513;2014;0728;Lardal;0.0033;0.0019;0.0036;0.0017;1e-04;1e-04;1e-04;0.0131;0.0;0.0013;0.0004;0.0815;0.8425;0.0038;0.0188;0.0005;0.0;0.0272;0.0
2514;2015;0728;Lardal;0.0034;0.002;0.0036;0.002;1e-04;1e-04;1e-04;0.0133;0.0;0.0013;0.0004;0.0815;0.8419;0.0038;0.0188;0.0005;0.0;0.0273;0.0
2515;2016;0728;Lardal;0.0034;0.002;0.0036;0.002;1e-04;1e-04;1e-04;0.0129;0.0;0.0013;0.0004;0.0815;0.8423;0.0039;0.0188;0.0005;0.0;0.0273;0.0
2516;2017;0728;Lardal;0.0034;0.002;0.0037;0.002;1e-04;1e-04;1e-04;0.013;0.0;0.0013;0.0004;0.0816;0.842;0.0039;0.0188;0.0005;0.0;0.0273;0.0
2517;2018;0728;Lardal;;;;;;;;;;;;;;;;;;;
2518;2019;0728;Lardal;;;;;;;;;;;;;;;;;;;
2519;2020;0728;Lardal;;;;;;;;;;;;;;;;;;;
2520;2011;0729;Færder;;;;;;;;;;;;;;;;;;;
2521;2013;0729;Færder;;;;;;;;;;;;;;;;;;;
2522;2014;0729;Færder;;;;;;;;;;;;;;;;;;;
2523;2015;0729;Færder;;;;;;;;;;;;;;;;;;;
2524;2016;0729;Færder;;;;;;;;;;;;;;;;;;;
2525;2017;0729;Færder;;;;;;;;;;;;;;;;;;;
2526;2018;0729;Færder;0.0912;0.0416;0.008;0.0085;0.0022;0.001;0.0007;0.0479;0.0012;0.0149;0.01;0.1307;0.4427;0.0393;0.0004;0.1538;0.0;0.0058;0.0
2527;2019;0729;Færder;0.0916;0.042;0.0081;0.0085;0.0022;0.0011;0.0007;0.0484;0.0011;0.0149;0.0099;0.1305;0.4427;0.0395;0.0004;0.1544;0.0;0.0039;0.0
2528;2020;0729;Færder;;;;;;;;;;;;;;;;;;;
2529;2011;0799;Uoppgitt;;;;;;;;;;;;;;;;;;;
2530;2013;0799;Uoppgitt;;;;;;;;;;;;;;;;;;;
2531;2014;0799;Uoppgitt;;;;;;;;;;;;;;;;;;;
2532;2015;0799;Uoppgitt;;;;;;;;;;;;;;;;;;;
2533;2016;0799;Uoppgitt;;;;;;;;;;;;;;;;;;;
2534;2017;0799;Uoppgitt;;;;;;;;;;;;;;;;;;;
2535;2018;0799;Uoppgitt;;;;;;;;;;;;;;;;;;;
2536;2019;0799;Uoppgitt;;;;;;;;;;;;;;;;;;;
2537;2020;0799;Uoppgitt;;;;;;;;;;;;;;;;;;;
2538;2011;0805;Porsgrunn;0.0576;0.007;0.0045;0.0254;0.0027;0.0015;0.0007;0.0398;1e-04;0.0055;0.0079;0.0523;0.7548;0.0115;0.0029;0.0038;0.0;0.022;0.0
2539;2013;0805;Porsgrunn;0.0576;0.0072;0.0045;0.0245;0.0026;0.0014;0.0007;0.0424;1e-04;0.0056;0.0074;0.052;0.7533;0.0117;0.0029;0.004;0.0;0.022;0.0
2540;2014;0805;Porsgrunn;0.0578;0.0072;0.0046;0.0245;0.0026;0.0014;0.0007;0.0417;1e-04;0.0056;0.0081;0.0519;0.7529;0.0123;0.0029;0.004;0.0;0.0219;0.0
2541;2015;0805;Porsgrunn;0.0581;0.0073;0.0045;0.0253;0.0024;0.0012;0.0007;0.0414;1e-04;0.0052;0.0079;0.052;0.7527;0.0122;0.0029;0.0041;0.0;0.022;0.0
2542;2016;0805;Porsgrunn;0.0575;0.0068;0.0041;0.0256;0.0023;0.0013;0.0006;0.0402;1e-04;0.0052;0.0088;0.0501;0.7523;0.0161;0.003;0.004;0.0;0.0218;0.0
2543;2017;0805;Porsgrunn;0.0576;0.007;0.0042;0.0255;0.0023;0.0013;0.0006;0.0403;1e-04;0.0051;0.0087;0.05;0.7523;0.0167;0.003;0.0037;0.0;0.0218;0.0
2544;2018;0805;Porsgrunn;0.0574;0.007;0.0041;0.0259;0.0023;0.0013;0.0006;0.0405;1e-04;0.0051;0.009;0.05;0.752;0.0162;0.003;0.0037;0.0;0.0218;0.0
2545;2019;0805;Porsgrunn;0.0576;0.0071;0.0042;0.0261;0.0022;0.0013;0.0006;0.0407;1e-04;0.0053;0.0087;0.0501;0.7516;0.0161;0.003;0.0037;0.0;0.0217;0.0
2546;2020;0805;Porsgrunn;;;;;;;;;;;;;;;;;;;
2547;2011;0806;Skien;0.0164;0.0008;0.004;0.0045;0.0007;0.0004;0.0002;0.0174;0.0;0.0024;0.0018;0.0612;0.7772;0.0209;0.0104;0.0029;0.0;0.0786;0.0
2548;2013;0806;Skien;0.0167;0.0008;0.0044;0.0046;0.0006;0.0005;0.0002;0.0178;0.0;0.0024;0.0019;0.0591;0.7785;0.0206;0.0103;0.0029;0.0;0.0786;0.0
2549;2014;0806;Skien;0.0168;0.0009;0.0045;0.0046;0.0007;0.0005;0.0002;0.0175;0.0;0.0024;0.0019;0.0591;0.7785;0.0207;0.0103;0.0029;0.0;0.0786;0.0
2550;2015;0806;Skien;0.0168;0.0009;0.0045;0.0048;0.0007;0.0005;0.0002;0.0177;0.0;0.0024;0.0019;0.059;0.7785;0.0207;0.0103;0.003;0.0;0.0781;0.0
2551;2016;0806;Skien;0.017;0.0009;0.0045;0.005;0.0007;0.0005;0.0003;0.0173;0.0;0.0025;0.0019;0.059;0.7784;0.0205;0.0103;0.003;0.0;0.0781;0.0
2552;2017;0806;Skien;0.017;0.0009;0.0045;0.0051;0.0007;0.0005;0.0003;0.0173;0.0;0.0026;0.0019;0.0589;0.7776;0.0207;0.0103;0.0029;0.0;0.0789;0.0
2553;2018;0806;Skien;0.0171;0.0009;0.0044;0.005;0.0007;0.0005;0.0002;0.0175;0.0;0.0026;0.0019;0.0589;0.7775;0.0207;0.0103;0.0029;0.0;0.0789;0.0
2554;2019;0806;Skien;0.0171;0.001;0.0044;0.0051;0.0007;0.0005;0.0002;0.0176;0.0;0.0026;0.0019;0.0589;0.7778;0.0207;0.0103;0.003;0.0;0.0781;0.0
2555;2020;0806;Skien;;;;;;;;;;;;;;;;;;;
2556;2011;0807;Notodden;0.0047;0.0011;0.0021;0.0014;0.0002;1e-04;1e-04;0.0097;0.0;0.0005;0.0007;0.0227;0.7091;0.1351;0.0318;0.006;0.0;0.0747;0.0
2557;2013;0807;Notodden;0.0047;0.0013;0.0021;0.0013;0.0002;1e-04;1e-04;0.0099;0.0;0.0005;0.0007;0.0228;0.7087;0.1351;0.0318;0.006;0.0;0.0747;0.0
2558;2014;0807;Notodden;0.0048;0.0014;0.0022;0.0014;0.0002;1e-04;1e-04;0.0096;0.0;0.0005;0.0007;0.0228;0.7072;0.1338;0.0312;0.0068;0.0;0.0771;0.0
2559;2015;0807;Notodden;0.0048;0.0014;0.0022;0.0014;0.0002;1e-04;1e-04;0.0097;0.0;0.0005;0.0007;0.0229;0.707;0.1338;0.0312;0.0068;0.0;0.0772;0.0
2560;2016;0807;Notodden;0.0048;0.0014;0.0021;0.0014;0.0002;1e-04;1e-04;0.0097;0.0;0.0005;0.0007;0.0229;0.7072;0.1337;0.0313;0.0068;0.0;0.0771;0.0
2561;2017;0807;Notodden;0.0048;0.0014;0.0022;0.0014;0.0002;1e-04;1e-04;0.0098;0.0;0.0005;0.0008;0.0229;0.7076;0.1328;0.0313;0.0077;0.0;0.0765;0.0
2562;2018;0807;Notodden;0.0048;0.0015;0.0022;0.0014;0.0002;1e-04;1e-04;0.01;0.0;0.0005;0.0008;0.0232;0.7071;0.1328;0.0313;0.0077;0.0;0.0765;0.0
2563;2019;0807;Notodden;0.0047;0.0014;0.002;0.0016;1e-04;1e-04;1e-04;0.0097;0.0;0.0006;0.0011;0.0231;0.7067;0.1328;0.0313;0.0077;0.0;0.077;0.0
2564;2020;0807;Notodden;;;;;;;;;;;;;;;;;;;
2565;2011;0811;Siljan;0.0041;0.0009;0.002;0.0007;1e-04;0.0;0.0;0.011;0.0;0.0015;0.0003;0.0333;0.8575;0.0025;0.0267;0.0035;0.0;0.0558;0.0
2566;2013;0811;Siljan;0.0041;0.0008;0.002;0.0007;1e-04;0.0;0.0;0.011;0.0;0.0015;0.0003;0.0333;0.8575;0.0025;0.0267;0.0035;0.0;0.0558;0.0
2567;2014;0811;Siljan;0.0043;0.0008;0.0018;0.0007;1e-04;0.0;0.0;0.0108;0.0;0.0015;0.0004;0.0333;0.8576;0.0025;0.0267;0.0035;0.0;0.0558;0.0
2568;2015;0811;Siljan;0.0044;0.0008;0.0018;0.0007;1e-04;0.0;0.0;0.011;0.0;0.0017;0.0003;0.0333;0.8574;0.0024;0.0266;0.0035;0.0;0.0559;0.0
2569;2016;0811;Siljan;0.0044;0.0009;0.0018;0.0007;1e-04;0.0;0.0;0.0106;0.0;0.0017;0.0003;0.0333;0.8577;0.0024;0.0266;0.0035;0.0;0.0559;0.0
2570;2017;0811;Siljan;0.0044;0.0009;0.0018;0.0007;1e-04;0.0;0.0;0.0107;0.0;0.0017;0.0003;0.0333;0.8572;0.0025;0.0267;0.0034;0.0;0.0562;0.0
2571;2018;0811;Siljan;0.0045;0.0009;0.0018;0.0007;1e-04;0.0;0.0;0.0109;0.0;0.0017;0.0004;0.0332;0.8569;0.0026;0.0267;0.0035;0.0;0.0562;0.0
2572;2019;0811;Siljan;0.0045;0.0009;0.0018;0.0007;1e-04;0.0;0.0;0.0109;0.0;0.0017;0.0003;0.0332;0.8572;0.0026;0.0266;0.0036;0.0;0.0559;0.0
2573;2020;0811;Siljan;;;;;;;;;;;;;;;;;;;
2574;2011;0814;Bamble;0.014;0.0075;0.0031;0.0059;0.0005;0.0002;0.0002;0.0176;0.0;0.0017;0.002;0.0299;0.8142;0.0067;0.0126;0.0098;0.0;0.0742;0.0
2575;2013;0814;Bamble;0.0144;0.0081;0.0031;0.0057;0.0005;1e-04;0.0002;0.0191;0.0;0.0017;0.0017;0.0298;0.8128;0.0065;0.0126;0.0097;0.0;0.0742;0.0
